ISIN,date,face_value,security_group,industry,instrument,market_lot,name_of_company,paid_up_value,security_code,security_id,security_name,series,symbol,nse,bse,trading_location
INE659A01023,25-MAY-1995,2,A ,Specialty Chemicals,Equity,1,Sudarshan Chemical Industries Limited,2,506655,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,EQ,SUDARSCHEM,1,1,India
INE203A01020,04-MAY-2001,2,A ,Pharmaceuticals,Equity,1,AstraZeneca Pharma India Limited,2,506820,ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD.,EQ,ASTRAZEN,1,1,India
INE572A01028,29-APR-2003,2,A ,Pharmaceuticals,Equity,1,JB Chemicals & Pharmaceuticals Limited,2,506943,JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICALS LTD.,EQ,JBCHEPHARM,1,1,India
INE075A01022,08-NOV-1995,2,A ,IT Consulting & Software,Equity,1,Wipro Limited,2,507685,WIPRO,WIPRO LTD.,EQ,WIPRO,1,1,India
INE322A01010,30-JUL-2003,10,A ,Personal Products,Equity,1,Gillette India Limited,10,507815,GILLETTE,GILLETTE INDIA LTD.,EQ,GILLETTE,1,1,India
INE054A01027,02-MAR-2005,2,A ,Other Apparels & Accessories,Equity,1,VIP Industries Limited,2,507880,VIPIND,V.I.P.INDUSTRIES LTD.-$,EQ,VIPIND,1,1,India
INE437A01024,10-JAN-1996,5,A ,Healthcare Facilities,Equity,1,Apollo Hospitals Enterprise Limited,5,508869,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD.,EQ,APOLLOHOSP,1,1,India
INE421C01016,13-FEB-2007,10,A ,Auto Tyres & Rubber Products,Equity,1,TVS Srichakra Limited,10,509243,TVSSRICHAK,TVS SRICHAKRA LTD.-$,EQ,TVSSRICHAK,1,1,India
INE463A01038,24-NOV-1999,1,A ,Furniture-Furnishing-Paints,Equity,1,Berger Paints (I) Limited,1,509480,BERGEPAINT,BERGER PAINTS INDIA LTD.,EQ,BERGEPAINT,1,1,India
INE371A01025,07-FEB-2003,2,A ,Other Industrial Goods,Equity,1,Graphite India Limited,2,509488,GRAPHITE,GRAPHITE INDIA LTD.,EQ,GRAPHITE,1,1,India
INE686A01026,10-FEB-1999,1,A ,Construction & Engineering,Equity,1,ITD Cementation India Limited,1,509496,ITDCEM,ITD CEMENTATION INDIA LTD.,EQ,ITDCEM,1,1,India
INE276A01018,03-APR-2007,10,A ,Textiles,Equity,1,Garware Technical Fibres Limited,10,509557,GARFIBRES,Garware Technical Fibres Ltd,EQ,GARFIBRES,1,1,India
INE545A01016,10-MAY-1995,10,A ,Other Industrial Goods,Equity,1,HEG Limited,10,509631,HEG,HEG LTD.,EQ,HEG,1,1,India
INE195A01028,19-JUL-1995,2,A ,Plastic Products,Equity,1,Supreme Industries Limited,2,509930,SUPREMEIND,SUPREME INDUSTRIES LTD.,EQ,SUPREMEIND,1,1,India
INE710A01016,05-SEP-2003,10,A ,Cigarettes-Tobacco Products,Equity,1,VST Industries Limited,10,509966,VSTIND,VST INDUSTRIES LTD.,EQ,VSTIND,1,1,India
INE202B01012,01-OCT-2002,10,A ,Housing Finance ,Equity,1,Dewan Housing Finance Corporation Limited,10,511072,DHFL,DEWAN HOUSING FINANCE CORPORATION LTD.,EQ,DHFL,1,1,India
INE477A01020,10-MAY-1995,2,A ,Housing Finance ,Equity,1,Can Fin Homes Limited,2,511196,CANFINHOME,CAN FIN HOMES LTD.,EQ,CANFINHOME,1,1,India
INE721A01013,11-DEC-1996,10,A ,Finance (including NBFCs),Equity,1,Shriram Transport Finance Company Limited,10,511218,SRTRANSFIN,SHRIRAM TRANSPORT FINANCE CO.LTD.,EQ,SRTRANSFIN,1,1,India
INE121A01024,15-MAY-1996,2,A ,Finance (including NBFCs),Equity,1,Cholamandalam Investment and Finance Company Limited,2,511243,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,EQ,CHOLAFIN,1,1,India
INE051B01021,03-APR-2006,1,A ,Specialty Retail,Equity,1,Vakrangee Limited,1,511431,VAKRANGEE,Vakrangee Limited-$,EQ,VAKRANGEE,1,1,India
INE289B01019,08-MAY-1996,10,A ,Housing Finance ,Equity,1,GIC Housing Finance Limited,10,511676,GICHSGFIN,GIC HOUSING FINANCE LTD.,EQ,GICHSGFIN,1,1,India
INE628A01036,23-JAN-2004,2,A ,Agrochemicals,Equity,1,UPL Limited,2,512070,UPL,UPL Limited,EQ,UPL,1,1,India
INE805D01034,13-NOV-2009,1,A ,Realty,Equity,1,Sunteck Realty Limited,1,512179,SUNTECK,SUNTECK REALTY LTD.,EQ,SUNTECK,1,1,India
INE070D01027,26-NOV-1997,1,A ,Plastic Products,Equity,1,Jai Corp Limited,1,512237,JAICORPLTD,JAI CORP LTD.,EQ,JAICORPLTD,1,1,India
INE871C01038,15-APR-2015,1,A ,Other Food Products,Equity,1,Avanti Feeds Limited,1,512573,AVANTI,AVANTI FEEDS LTD.-$,EQ,AVANTIFEED,1,1,India
INE423A01024,04-JUN-1997,1,A ,Comm.Trading  & Distribution,Equity,1,Adani Enterprises Limited,1,512599,ADANIENT,ADANI ENTERPRISES LTD.,EQ,ADANIENT,1,1,India
INE725A01022,03-APR-1996,2,A ,Electric Utilities,Equity,1,Nava Bharat Ventures Limited,2,513023,NBVENTURES,NAVA BHARAT VENTURES LTD.,EQ,NBVENTURES,1,1,India
INE120A01034,03-APR-1996,1,A ,Other Industrial Products,Equity,1,Carborundum Universal Limited,1,513375,CARBORUNIV,CARBORUNDUM UNIVERSAL LTD.,EQ,CARBORUNIV,1,1,India
INE123F01029,09-APR-2012,1,A ,Comm.Trading  & Distribution,Equity,1,MMTC Limited,1,513377,MMTC,MMTC LTD.,EQ,MMTC,1,1,India
INE056C01010,27-MAY-2003,10,A ,Iron & Steel/Interm.Products,Equity,1,Tata Metaliks Limited,10,513434,TATAMETALI,TATA METALIKS LTD.,EQ,TATAMETALI,1,1,India
INE531E01026,15-SEP-2010,5,A ,Copper,Equity,1,Hindustan Copper Limited,5,513599,HINDCOPPER,HINDUSTAN COPPER LTD.,EQ,HINDCOPPER,1,1,India
INE589A01014,23-AUG-2000,10,A ,Electric Utilities,Equity,1,NLC India Limited,10,513683,NLCINDIA,NLC India Ltd,EQ,NLCINDIA,1,1,India
INE049A01027,08-FEB-1995,5,A ,Textiles,Equity,1,Himatsingka Seide Limited,5,514043,HIMATSEIDE,HIMATSINGKA SEIDE LTD.,EQ,HIMATSEIDE,1,1,India
INE192B01031,04-DEC-2003,1,A ,Textiles,Equity,1,Welspun India Limited,1,514162,WELSPUNIND,WELSPUN INDIA LTD.,EQ,WELSPUNIND,1,1,India
INE671A01010,18-JUL-2003,10,A ,Other Elect.Equip./ Prod.,Equity,1,Honeywell Automation India Limited,10,517174,HONAUT,HONEYWELL AUTOMATION INDIA LTD.,EQ,HONAUT,1,1,India
INE775A01035,14-AUG-1996,1,A ,Auto Parts & Equipment,Equity,1,Motherson Sumi Systems Limited,1,517334,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LTD.,EQ,MOTHERSUMI,1,1,India
INE176B01034,21-MAR-2001,1,A ,Other Elect.Equip./ Prod.,Equity,1,Havells India Limited,1,517354,HAVELLS,HAVELLS INDIA LTD.,EQ,HAVELLS,1,1,India
INE225D01027,15-JUN-2011,2,A ,Consumer Electronics,Equity,1,Symphony Limited,2,517385,SYMPHONY,Symphony Limited,EQ,SYMPHONY,1,1,India
INE690A01010,22-DEC-1999,10,A ,Houseware,Equity,1,TTK Prestige Limited,10,517506,TTKPRESTIG,TTK PRESTIGE LTD.,EQ,TTKPRESTIG,1,1,India
INE878B01027,23-MAR-2006,2,A ,Other Elect.Equip./ Prod.,Equity,1,KEI Industries Limited,2,517569,KEI,KEI INDUSTRIES LTD.,EQ,KEI,1,1,India
INE978A01027,27-NOV-1996,5,A ,Packaged Foods,Equity,1,Heritage Foods Limited,5,519552,HERITGFOOD,Heritage Foods Limited,EQ,HERITGFOOD,1,1,India
INE421D01022,07-JUN-2004,2,A ,Tea & Coffee,Equity,1,CCL Products (India) Limited,2,519600,CCL,CCL PRODUCTS (INDIA) LTD.,EQ,CCL,1,1,India
INE039C01032,10-DEC-2010,1,A ,Auto Parts & Equipment,Equity,1,Jamna Auto Industries Limited,1,520051,JAMNAAUTO,JAMNA AUTO INDUSTRIES LTD.,EQ,JAMNAAUTO,1,1,India
INE703B01027,09-MAY-2006,2,A ,Construction & Engineering,Equity,1,Ratnamani Metals & Tubes Limited,2,520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,EQ,RATNAMANI,1,1,India
INE064C01022,21-FEB-2001,1,A ,Textiles,Equity,1,Trident Limited,1,521064,TRIDENT,TRIDENT LTD.,EQ,TRIDENT,1,1,India
INE325A01013,06-FEB-2007,10,A ,Industrial Machinery,Equity,1,Timken India Limited,10,522113,TIMKEN,TIMKEN INDIA LTD.,EQ,TIMKEN,1,1,India
INE200A01026,30-JUN-2008,2,A ,Electric Utilities,Equity,1,GE T&D India Limited,2,522275,GET&D,GE T&D India Ltd,EQ,GET&D,1,1,India
INE220B01022,15-DEC-2000,2,A ,Heavy Electrical Equipment,Equity,1,Kalpataru Power Transmission Limited,2,522287,KALPATPOWR*,KALPATARU POWER TRANSMISSION LTD.,EQ,KALPATPOWR,1,1,India
INE164A01016,06-JUL-1995,10,A ,Diversified,Equity,1,Balmer Lawrie & Company Limited,10,523319,BALMLAWRIE,BALMER LAWRIE & CO.LTD.,EQ,BALMLAWRIE,1,1,India
INE499A01024,12-APR-1995,2,A ,Diversified,Equity,1,DCM Shriram Limited,2,523367,DCMSHRIRAM,DCM Shriram Limited,EQ,DCMSHRIRAM,1,1,India
INE310A01015,01-NOV-1995,10,A ,Plastic Products,Equity,1,Nilkamal Limited,10,523385,NILKAMAL,NILKAMAL LTD.,EQ,NILKAMAL,1,1,India
INE470A01017,13-AUG-2004,10,A ,Diversified,Equity,1,3M India Limited,10,523395,3MINDIA,3M INDIA LTD.,EQ,3MINDIA,1,1,India
INE782A01015,03-JAN-2000,10,A ,Consumer Electronics,Equity,1,Johnson Controls - Hitachi Air Conditioning India Limited,10,523398,JCHAC,Johnson Controls-Hitachi Air Conditioning India Ltd,EQ,JCHAC,1,1,India
INE780C01023,10-OCT-2006,1,A ,Holding Companies,Equity,1,JM Financial Limited,1,523405,JMFINANCIL,JM FINANCIAL LTD.-$,EQ,JMFINANCIL,1,1,India
INE473A01011,16-JUN-1999,10,A ,Industrial Gases,Equity,1,Linde India Limited,10,523457,LINDEINDIA,Linde India Limited,EQ,LINDEINDIA,1,1,India
INE109A01011,13-AUG-1997,10,A ,Shipping,Equity,1,Shipping Corporation Of India Limited,10,523598,SCI,SHIPPING CORPORATION OF INDIA LTD.,EQ,SCI,1,1,India
INE248A01017,15-SEP-2003,10,A ,Telecom Equipment,Equity,1,ITI Limited,10,523610,ITI,ITI LTD.,EQ,ITI,1,1,India
INE603J01030,15-JUN-2011,1,A ,Agrochemicals,Equity,1,PI Industries Limited,1,523642,PIIND,PI Industries Ltd,EQ,PIIND,1,1,India
INE511C01022,27-APR-2004,2,A ,Finance (including NBFCs),Equity,1,Magma Fincorp Limited,2,524000,MAGMA,MAGMA FINCORP LTD.,EQ,MAGMA,1,1,India
INE410B01037,28-JUL-2009,1,A ,Commodity Chemicals,Equity,1,Vinati Organics Limited,1,524200,VINATIORGA,VINATI ORGANICS LTD.-$,EQ,VINATIORGA,1,1,India
INE769A01020,08-FEB-1995,5,A ,Specialty Chemicals,Equity,1,Aarti Industries Limited,5,524208,AARTIIND,AARTI INDUSTRIES LTD.,EQ,AARTIIND,1,1,India
INE027A01015,07-JAN-1998,10,A ,Fertilizers,Equity,1,Rashtriya Chemicals and Fertilizers Limited,10,524230,RCF,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,EQ,RCF,1,1,India
INE571A01020,08-FEB-1995,2,A ,Pharmaceuticals,Equity,1,IPCA Laboratories Limited,2,524494,IPCALAB,IPCA LABORATORIES LTD.,EQ,IPCALAB,1,1,India
INE044A01036,08-FEB-1995,1,A ,Pharmaceuticals,Equity,1,Sun Pharmaceutical Industries Limited,1,524715,SUNPHARMA*,SUN PHARMACEUTICAL INDUSTRIES LTD.,EQ,SUNPHARMA,1,1,India
INE475E01026,23-JUN-2014,2,A ,Pharmaceuticals,Equity,1,Caplin Point Laboratories Limited,2,524742,CAPPL,CAPLIN POINT LABORATORIES LTD.,EQ,CAPLIPOINT,1,1,India
INE406A01037,19-JUL-2000,1,A ,Pharmaceuticals,Equity,1,Aurobindo Pharma Limited,1,524804,AUROPHARMA,AUROBINDO PHARMA LTD.,EQ,AUROPHARMA,1,1,India
INE987B01026,27-DEC-1995,2,A ,Pharmaceuticals,Equity,1,Natco Pharma Limited,2,524816,NATCOPHARM,NATCO PHARMA LTD.,EQ,NATCOPHARM,1,1,India
INE356A01018,04-JUN-2004,10,A ,IT Consulting & Software,Equity,1,MphasiS Limited,10,526299,MPHASIS,MPHASIS LTD.,EQ,MPHASIS,1,1,India
INE584A01023,03-MAR-2008,1,A ,Mining,Equity,1,NMDC Limited,1,526371,NMDC,NMDC LTD.,EQ,NMDC,1,1,India
INE233B01017,12-DEC-2002,10,A ,Transportation - Logistics,Equity,1,Blue Dart Express Limited,10,526612,BLUEDART,BLUE DART EXPRESS LTD.,EQ,BLUEDART,1,1,India
INE059D01020,16-MAR-2007,2,A ,Houseware,Equity,1,La Opala RG Limited,2,526947,LAOPALA,LA OPALA RG LTD.,EQ,LAOPALA,1,1,India
INE186A01019,07-AUG-1997,10,A ,Commodity Chemicals,Equity,1,Gujarat Alkalies and Chemicals Limited,10,530001,GUJALKALI,GUJARAT ALKALIES & CHEMICALS LTD.,EQ,GUJALKALI,1,1,India
INE383A01012,31-MAY-2000,10,A ,Cement & Cement Products,Equity,1,The India Cements Limited,10,530005,INDIACEM,INDIA CEMENTS LTD.,EQ,INDIACEM,1,1,India
INE573A01042,19-MAR-2007,2,A ,Auto Tyres & Rubber Products,Equity,1,JK Tyre & Industries Limited,2,530007,JKTYRE,JK TYRE & INDUSTRIES LTD.,EQ,JKTYRE,1,1,India
INE700A01033,16-JUN-2003,1,A ,Pharmaceuticals,Equity,1,Jubilant Life Sciences Limited,1,530019,JUBILANT,JUBILANT LIFE SCIENCES LIMITED,EQ,JUBILANT,1,1,India
INE131B01039,17-JUN-2011,1,A ,Footwear,Equity,1,Relaxo Footwears Limited,1,530517,RELAXO,RELAXO FOOTWEARS LTD.-$,EQ,RELAXO,1,1,India
INE790G01031,03-DEC-2009,1,A ,Pharmaceuticals,Equity,1,Shilpa Medicare Limited,1,530549,SHILPAMED,SHILPA MEDICARE LTD.,EQ,SHILPAMED,1,1,India
INE001B01026,21-JAN-2002,1,A ,Packaged Foods,Equity,1,KRBL Limited,1,530813,KRBL,KRBL LTD.,EQ,KRBL,1,1,India
INE242A01010,24-JUL-1996,10,A ,Oil Marketing & Distribution,Equity,1,Indian Oil Corporation Limited,10,530965,IOC,INDIAN OIL CORPORATION LTD.,EQ,IOC,1,1,India
INE548C01032,03-AUG-2006,1,A ,Personal Products,Equity,1,Emami Limited,1,531162,EMAMILTD,EMAMI LTD.-$,EQ,EMAMILTD,1,1,India
INE522D01027,01-DEC-2014,2,A ,Finance (including NBFCs),Equity,1,Manappuram Finance Limited,2,531213,MANAPPURAM,MANAPPURAM FINANCE LTD.,EQ,MANAPPURAM,1,1,India
INE768C01010,13-NOV-2009,10,A ,Packaged Foods,Equity,1,Zydus Wellness Limited,10,531335,ZYDUSWELL,ZYDUS WELLNESS LTD.-$,EQ,ZYDUSWELL,1,1,India
INE111A01025,07-MAY-1997,5,A ,Transport Related Services,Equity,1,Container Corporation of India Limited,5,531344,CONCOR,CONTAINER CORPORATION OF INDIA LTD.,EQ,CONCOR,1,1,India
INE107A01015,14-FEB-1996,10,A ,Paper & Paper Products,Equity,1,Tamil Nadu Newsprint & Papers Limited,10,531426,TNPL,TAMIL NADU NEWSPRINT & PAPERS LTD.,EQ,TNPL,1,1,India
INE343B01030,09-FEB-2000,1,A ,Other Apparels & Accessories,Equity,1,Rajesh Exports Limited,1,531500,RAJESHEXPO,RAJESH EXPORTS LTD.,EQ,RAJESHEXPO,1,1,India
INE473B01035,20-JUN-2014,1,A ,Packaged Foods,Equity,1,Hatsun Agro Product Limited,1,531531,HATSUN,HATSUN AGRO PRODUCT LTD.,EQ,HATSUN,1,1,India
INE355A01028,22-NOV-1995,2,A ,Furniture-Furnishing-Paints,Equity,1,Somany Ceramics Limited,2,531548,SOMANYCERA,SOMANY CERAMICS LTD.,EQ,SOMANYCERA,1,1,India
INE180C01026,29-OCT-2010,2,A ,Finance (including NBFCs),Equity,1,Capri Global Capital Limited,2,531595,CGCL,Capri Global Capital Limited,EQ,CGCL,1,1,India
INE258B01022,07-AUG-1997,1,A ,Pharmaceuticals,Equity,1,FDC Limited,1,531599,FDC,FDC LTD.,EQ,FDC,1,1,India
INE196A01026,01-MAY-1996,1,A ,Personal Products,Equity,1,Marico Limited,1,531642,MARICO,MARICO LTD.,EQ,MARICO,1,1,India
INE093A01033,14-JUN-2002,2,A ,IT Consulting & Software,Equity,1,Hexaware Technologies Limited,2,532129,HEXAWARE,HEXAWARE TECHNOLOGIES LTD.,EQ,HEXAWARE,1,1,India
INE028A01039,19-FEB-1997,2,A ,Banks,Equity,1,Bank of Baroda,2,532134,BANKBARODA,BANK OF BARODA,EQ,BANKBARODA,1,1,India
INE191B01025,24-MAY-2005,5,A ,Construction & Engineering,Equity,1,Welspun Corp Limited,5,532144,WELCORP,Welspun Corp Limited,EQ,WELCORP,1,1,India
INE084A01016,30-APR-1997,10,A ,Banks,Equity,1,Bank of India,10,532149,BANKINDIA,BANK OF INDIA,EQ,BANKINDIA,1,1,India
INE129A01019,02-APR-1997,10,A ,Utilities:Non-Elec.,Equity,1,GAIL (India) Limited,10,532155,GAIL,GAIL (INDIA) LTD.,EQ,GAIL,1,1,India
INE884A01019,05-APR-2004,10,A ,Other Apparels & Accessories,Equity,1,Vaibhav Global Limited,10,532156,VAIBHAVGBL,Vaibhav Global Ltd,EQ,VAIBHAVGBL,1,1,India
INE090A01021,17-SEP-1997,2,A ,Banks,Equity,1,ICICI Bank Limited,2,532174,ICICIBANK,ICICI BANK LTD.,EQ,ICICIBANK,1,1,India
INE136B01020,30-SEP-1998,5,A ,IT Consulting & Software,Equity,1,Cyient Limited,5,532175,CYIENT,Cyient Limited,EQ,CYIENT,1,1,India
INE510A01028,20-AUG-1997,5,A ,Consulting Services,Equity,1,Engineers India Limited,5,532178,ENGINERSIN,ENGINEERS INDIA LTD.,EQ,ENGINERSIN,1,1,India
INE131A01031,17-DEC-1997,2,A ,Coal,Equity,1,Gujarat Mineral Development Corporation Limited,2,532181,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,EQ,GMDCLTD,1,1,India
INE095A01012,28-JAN-1998,10,A ,Banks,Equity,1,IndusInd Bank Limited,10,532187,INDUSINDBK,INDUSIND BANK LTD.,EQ,INDUSINDBK,1,1,India
INE353K01014,30-DEC-2016,10,A ,Hotels,Equity,1,India Tourism Development Corporation Limited,10,532189,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,EQ,ITDC,1,1,India
INE168A01041,22-JUL-1998,1,A ,Banks,Equity,1,The Jammu & Kashmir Bank Limited,1,532209,J&KBANK,JAMMU & KASHMIR BANK LTD.,EQ,J&KBANK,1,1,India
INE491A01021,25-AUG-1998,1,A ,Banks,Equity,1,City Union Bank Limited,1,532210,CUB,CITY UNION BANK LTD.,EQ,CUB,1,1,India
INE238A01034,16-NOV-1998,2,A ,Banks,Equity,1,Axis Bank Limited,2,532215,AXISBANK,AXIS BANK LTD.,EQ,AXISBANK,1,1,India
INE683A01023,08-DEC-1998,1,A ,Banks,Equity,1,The South Indian Bank Limited,1,532218,SOUTHBANK,SOUTH INDIAN BANK LTD.,EQ,SOUTHBANK,1,1,India
INE269A01021,28-JUL-1999,1,A ,IT Consulting & Software,Equity,1,Sonata Software Limited,1,532221,SONATSOFTW,SONATA SOFTWARE LTD.,EQ,SONATSOFTW,1,1,India
INE139A01034,28-APR-1999,5,A ,Aluminium,Equity,1,National Aluminium Company Limited,5,532234,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,EQ,NATIONALUM,1,1,India
INE860A01027,06-JAN-2000,2,A ,IT Consulting & Software,Equity,1,HCL Technologies Limited,2,532281,HCLTECH,HCL TECHNOLOGIES LTD.,EQ,HCLTECH,1,1,India
INE749A01030,29-DEC-1999,1,A ,Iron & Steel/Interm.Products,Equity,1,Jindal Steel & Power Limited,1,532286,JINDALSTEL,JINDAL STEEL & POWER LTD.,EQ,JINDALSTEL,1,1,India
INE935A01035,07-FEB-2000,1,A ,Pharmaceuticals,Equity,1,Glenmark Pharmaceuticals Limited,1,532296,GLENMARK,GLENMARK PHARMACEUTICALS LTD.,EQ,GLENMARK,1,1,India
INE049B01025,23-FEB-2000,5,A ,Pharmaceuticals,Equity,1,Wockhardt Limited,5,532300,WOCKPHARMA,WOCKHARDT LTD.,EQ,WOCKPHARMA,1,1,India
INE493A01027,16-FEB-2000,1,A ,Tea & Coffee,Equity,1,Tata Coffee Limited,1,532301,TATACOFFEE,TATA COFFEE LTD.,EQ,TATACOFFEE,1,1,India
INE878A01011,19-APR-2000,10,A ,Heavy Electrical Equipment,Equity,1,GE Power India Limited,10,532309,GEPIL,GE Power India Ltd,EQ,GEPIL,1,1,India
INE813A01018,10-MAY-2000,10,A ,Realty,Equity,1,Mahindra Lifespace Developers Limited,10,532313,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD.,EQ,MAHLIFE,1,1,India
INE010B01027,18-APR-2000,1,A ,Pharmaceuticals,Equity,1,Cadila Healthcare Limited,1,532321,CADILAHC,CADILA HEALTHCARE LTD.,EQ,CADILAHC,1,1,India
INE031B01049,29-MAY-2000,2,A ,Pharmaceuticals,Equity,1,Ajanta Pharma Limited,2,532331,AJANTPHARM,AJANTA PHARMA LTD.,EQ,AJANTPHARM,1,1,India
INE494B01023,02-AUG-2000,1,A ,2/3 Wheelers,Equity,1,TVS Motor Company Limited,1,532343,TVSMOTOR,TVS MOTOR COMPANY LTD.,EQ,TVSMOTOR,1,1,India
INE089C01029,08-DEC-2000,2,A ,Other Telecom Services,Equity,1,Sterlite Technologies Limited,2,532374,STRTECH*,STERLITE TECHNOLOGIES LTD.,EQ,STRTECH,1,1,India
INE565A01014,07-DEC-2000,10,A ,Banks,Equity,1,Indian Overseas Bank,10,532388,IOB,INDIAN OVERSEAS BANK,EQ,IOB,1,1,India
INE836A01035,24-NOV-1999,2,A ,IT Consulting & Software,Equity,1,BIRLASOFT LIMITED,2,532400,BSOFT,Birlasoft Ltd,EQ,BSOFT,1,1,India
INE102D01028,20-JUN-2001,1,A ,Personal Products,Equity,1,Godrej Consumer Products Limited,1,532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.,EQ,GODREJCP,1,1,India
INE739E01017,02-NOV-2007,5,A ,Furniture-Furnishing-Paints,Equity,1,Cera Sanitaryware Limited,5,532443,CERA,CERA SANITARYWARE LTD.,EQ,CERA,1,1,India
INE397D01024,15-FEB-2002,5,A ,Telecom Services,Equity,1,Bharti Airtel Limited,5,532454,BHARTIARTL,BHARTI AIRTEL LTD.,EQ,BHARTIARTL,1,1,India
INE160A01022,24-APR-2002,2,A ,Banks,Equity,1,Punjab National Bank,2,532461,PNB,PUNJAB NATIONAL BANK,EQ,PNB,1,1,India
INE881D01027,28-JUN-2002,5,A ,IT Consulting & Software,Equity,1,Oracle Financial Services Software Limited,5,532466,OFSS,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,EQ,OFSS,1,1,India
INE692A01016,24-SEP-2002,10,A ,Banks,Equity,1,Union Bank of India,10,532477,UNIONBANK,UNION BANK OF INDIA,EQ,UNIONBANK,1,1,India
INE686F01025,28-JUL-2008,1,A ,Breweries & Distilleries,Equity,1,United Breweries Limited,1,532478,UBL,UNITED BREWERIES LTD.-$,EQ,UBL,1,1,India
INE101D01020,20-JUN-2005,1,A ,Pharmaceuticals,Equity,1,Granules India Limited,1,532482,GRANULES,GRANULES INDIA LTD.-$,EQ,GRANULES,1,1,India
INE476A01014,23-DEC-2002,10,A ,Banks,Equity,1,Canara Bank,10,532483,CANBK,CANARA BANK,EQ,CANBK,1,1,India
INE944F01028,18-JUN-2003,2,A ,Breweries & Distilleries,Equity,1,Radico Khaitan Limited,2,532497,RADICO,RADICO KHAITAN LTD.,EQ,RADICO,1,1,India
INE722A01011,04-APR-2005,10,A ,Finance (including NBFCs),Equity,1,Shriram City Union Finance Limited,10,532498,SHRIRAMCIT,SHRIRAM CITY UNION FINANCE LTD.,EQ,SHRIRAMCIT,1,1,India
INE585B01010,09-JUL-2003,5,A ,Cars & Utility Vehicles,Equity,1,Maruti Suzuki India Limited,5,532500,MARUTI,MARUTI SUZUKI INDIA LTD.,EQ,MARUTI,1,1,India
INE048G01026,01-JUN-2007,2,A ,Commodity Chemicals,Equity,1,Navin Fluorine International Limited,2,532504,NAVINFLUOR,Navin Fluorine International Limited-$,EQ,NAVINFLUOR,1,1,India
INE691A01018,09-OCT-2003,10,A ,Banks,Equity,1,UCO Bank,10,532505,UCOBANK,UCO BANK,EQ,UCOBANK,1,1,India
INE220G01021,17-NOV-2003,2,A ,Iron & Steel/Interm.Products,Equity,1,Jindal Stainless Limited,2,532508,JSL,JINDAL STAINLESS LTD.,EQ,JSL,1,1,India
INE399C01030,18-FEB-2005,1,A ,Auto Parts & Equipment,Equity,1,Suprajit Engineering Limited,1,532509,SUPRAJIT,SUPRAJIT ENGINEERING LTD.-$,EQ,SUPRAJIT,1,1,India
INE203G01027,26-DEC-2003,2,A ,Utilities:Non-Elec.,Equity,1,Indraprastha Gas Limited,2,532514,IGL,INDRAPRASTHA GAS LTD.,EQ,IGL,1,1,India
INE038F01029,16-JAN-2004,5,A ,Broadcasting & Cable TV,Equity,1,TV Today Network Limited,5,532515,TVTODAY,TV TODAY NETWORK LTD.,EQ,TVTODAY,1,1,India
INE347G01014,26-MAR-2004,10,A ,Oil Marketing & Distribution,Equity,1,Petronet LNG Limited,10,532522,PETRONET,PETRONET LNG LTD.,EQ,PETRONET,1,1,India
INE376G01013,07-APR-2004,5,A ,Biotechnology,Equity,1,Biocon Limited,5,532523,BIOCON,BIOCON LTD.,EQ,BIOCON,1,1,India
INE877F01012,07-APR-2004,10,A ,Electric Utilities,Equity,1,PTC India Limited,10,532524,PTC,PTC INDIA LTD.,EQ,PTC,1,1,India
INE457A01014,12-APR-2004,10,A ,Banks,Equity,1,Bank of Maharashtra,10,532525,MAHABANK,BANK OF MAHARASHTRA,EQ,MAHABANK,1,1,India
INE939A01011,02-FEB-2000,10,A ,Pharmaceuticals,Equity,1,Strides Pharma Science Limited,10,532531,STAR,Strides Pharma Science Ltd,EQ,STAR,1,1,India
INE481G01011,24-AUG-2004,10,A ,Cement & Cement Products,Equity,1,UltraTech Cement Limited,10,532538,ULTRACEMCO,ULTRATECH CEMENT LTD.,EQ,ULTRACEMCO,1,1,India
INE405E01023,02-FEB-2007,2,A ,Auto Parts & Equipment,Equity,1,Minda Industries Limited,2,532539,MINDAIND,MINDA INDUSTRIES LTD.-$,EQ,MINDAIND,1,1,India
INE467B01029,25-AUG-2004,1,A ,IT Consulting & Software,Equity,1,Tata Consultancy Services Limited,1,532540,TCS,TATA CONSULTANCY SERVICES LTD.,EQ,TCS,1,1,India
INE591G01017,30-AUG-2004,10,A ,IT Consulting & Software,Equity,1,NIIT Technologies Limited,10,532541,NIITTECH,NIIT TECHNOLOGIES LTD.,EQ,NIITTECH,1,1,India
